집계구코드,행정동,75세이상인구_2026,안전센터_도로거리_m,하차후_도보거리_m,하차후_표고차_m,t1_출동_분,t2_접근_들것_분,t3_이송_분,총_도달시간_분,평지기준_도달시간_분,지연_분,지연_t1_분,지연_t2_분,지연_t3_분,위험도_거리기준,위험도_시간기준,구급차_분,oa_lon,oa_lat,면적_ha,산지포함_의심,최근접AED_m,최근접AED,AED_왕복_분,설치후_분,단축_분
21030510010005,초량1동,74.8,913.0,39.5,-9.4,4.89,3.15,9.14,21.18,19.14,2.04,0.18,1.58,0.28,0.449,0.384,8.04,129.0362091571235,35.11618623478553,2.39216767578125,False,121.61630590003999,빛과소금복지재단,4.47,4.4747515971439995,3.5652484028559996
21030520010201,초량2동,38.6,1262.0,46.0,4.6,6.9,2.21,8.32,21.43,20.27,1.16,0.46,0.39,0.31,0.32,0.316,9.11,129.03276916269806,35.11709616889138,0.829823828125,False,170.31354738427646,초일경로당,5.87,5.86610135383647,3.2438986461635295
21030700010015,좌천동,84.8,598.0,20.5,-3.3,3.91,1.24,15.98,25.13,24.03,1.1,0.15,0.43,0.52,0.333,0.309,5.15,129.04730044456102,35.133939390616305,2.584197253417969,False,147.33429280829637,박가네재가복지센터,5.21,5.15,0.0
21030520010008,초량2동,98.5,517.0,4.6,0.0,3.42,0.2,10.65,18.27,17.89,0.38,0.03,0.0,0.34,0.335,0.286,3.62,129.03900335039847,35.118492634675135,3.289588854980469,False,243.19811552871442,빛과소금복지재단,7.95,3.62,0.0
21030700010013,좌천동,91.0,708.0,55.8,6.6,3.56,2.88,15.57,26.01,24.71,1.3,0.13,0.67,0.5,0.423,0.283,6.4399999999999995,129.0460093004408,35.13434772346387,2.3701849365234375,False,60.91671831704138,박가네재가복지센터,2.74,2.7404776662011825,3.699522333798817
21030550010004,초량6동,78.0,624.0,26.3,2.1,3.84,1.18,11.76,20.78,19.92,0.86,0.07,0.14,0.65,0.32,0.276,5.02,129.03718143745647,35.12152705323755,3.8105435791015627,False,134.28832230414721,구봉경로당,4.84,4.83680920868992,0.18319079131007943
21030700010005,좌천동,86.8,430.0,39.5,-8.5,3.55,2.9,15.86,26.31,24.33,1.98,0.15,1.33,0.49,0.245,0.27,6.449999999999999,129.04920247343418,35.13222775343805,3.3005458374023435,False,148.0055813175674,누림재가복지센터,5.23,5.22873089478764,1.2212691052123592
21030520010006,초량2동,73.5,709.0,55.5,6.9,3.8,2.92,10.29,21.01,19.9,1.11,0.03,0.72,0.35,0.343,0.256,6.72,129.0373027242821,35.1181072025877,1.8787055053710937,False,145.75999037647009,빛과소금복지재단,5.16,5.164571153613432,1.555428846386568
21030700010004,좌천동,60.0,890.0,19.4,4.3,4.11,1.45,14.43,23.98,22.64,1.34,0.03,0.68,0.63,0.351,0.237,5.5600000000000005,129.05274782742993,35.13406135450598,2.7539891357421875,False,246.41741205287371,좌일경로당,8.04,5.5600000000000005,0.0
21030700010301,좌천동,26.9,1048.0,33.6,-2.5,13.13,1.48,15.05,33.66,32.71,0.96,0.3,0.14,0.51,0.185,0.226,14.610000000000001,129.04710523704182,35.1357822007555,1.129138232421875,False,131.8005701207433,박가네재가복지센터,4.77,4.76573057487838,9.84426942512162
21030700020002,좌천동,56.9,1017.0,7.1,0.0,4.05,0.28,15.3,23.62,23.04,0.58,0.05,0.0,0.53,0.38,0.219,4.33,129.05512767044263,35.1341346901194,6.293758581542969,False,237.17268425673623,좌일경로당,7.78,4.33,0.0
21030530020006,초량3동,97.0,725.0,31.8,0.7,2.97,1.27,11.24,19.48,19.06,0.42,0.05,0.0,0.37,0.462,0.216,4.24,129.04333088759003,35.12267483288401,0.8774822387695312,False,611.5770891017776,구봉경로당,,4.24,0.0
21030700010401,좌천동,49.6,477.0,42.3,-9.8,4.26,3.32,16.48,28.05,25.68,2.37,0.24,1.64,0.49,0.156,0.207,7.58,129.0504667825482,35.13237552569034,0.6210109375,False,97.91283715709875,누림재가복지센터,3.8,3.7975096330599647,3.7824903669400354
21030700010008,좌천동,75.5,535.0,6.6,-0.3,3.26,0.27,15.3,22.83,22.23,0.6,0.1,0.0,0.5,0.265,0.201,3.53,129.0466420841925,35.13270576301275,2.263718408203125,False,245.4589021081534,박가네재가복지센터,8.01,3.53,0.0
21030530020003,초량3동,55.8,509.0,0.7,0.0,3.76,0.2,11.99,19.96,19.42,0.53,0.11,0.0,0.43,0.187,0.191,3.96,129.0386537150475,35.12195259762228,4.175019079589844,False,200.46654300712748,구봉경로당,6.73,3.96,0.0
21030510010006,초량1동,39.1,855.0,10.3,0.9,4.68,0.48,9.14,18.3,17.81,0.49,0.14,0.07,0.28,0.22,0.188,5.16,129.03673366601643,35.1160440570959,2.1959709716796874,False,98.87124544938024,빛과소금복지재단,3.82,3.82489272712515,1.33510727287485
21030520010004,초량2동,63.6,594.0,49.9,1.8,3.35,2.0,10.7,20.05,19.62,0.43,0.05,0.02,0.36,0.248,0.178,5.35,129.0381365036461,35.11961535922615,2.5480626953125,False,321.8999249522587,빛과소금복지재단,10.2,5.35,0.0
21030510010011,초량1동,41.3,882.0,20.5,-0.5,4.0,0.82,9.19,18.02,17.67,0.34,0.08,0.0,0.26,0.239,0.156,4.82,129.0376248565712,35.114710331615534,1.3753264038085937,False,103.26887707659841,초량1동행정복지센터,3.95,3.950539345045669,0.8694606549543313
21030510010003,초량1동,31.2,1131.0,14.5,-0.1,4.65,0.58,9.53,18.76,18.27,0.49,0.18,0.0,0.31,0.232,0.149,5.23,129.0394107018519,35.113345762785855,7.259324145507812,False,231.66297632267361,초량1동행정복지센터,7.62,5.23,0.0
21030520010010,초량2동,54.8,655.0,2.4,-0.0,3.29,0.2,9.75,17.23,16.84,0.39,0.04,0.0,0.35,0.236,0.148,3.49,129.03916686850917,35.11675701576476,1.8949989135742187,False,168.5904564480087,빛과소금복지재단,5.82,3.49,0.0
21030510010009,초량1동,31.2,915.0,12.6,0.8,4.36,0.53,8.46,17.35,16.97,0.38,0.08,0.03,0.27,0.188,0.135,4.890000000000001,129.03727760709359,35.11349635306481,1.1123640747070314,False,56.95316632638481,초량1동행정복지센터,2.63,2.6272333236109944,2.262766676389006
21030530020401,초량3동,27.5,652.0,47.6,-0.7,4.64,1.89,12.91,23.44,22.93,0.51,0.15,0.0,0.36,0.118,0.131,6.529999999999999,129.03922128715345,35.123672990477665,1.1857940551757813,False,262.7646016365144,구봉경로당,8.51,6.529999999999999,0.0
21030530020001,초량3동,45.3,571.0,31.0,-1.1,3.41,1.24,12.08,20.74,20.19,0.55,0.1,0.01,0.44,0.17,0.131,4.65,129.04059329996005,35.122395444758226,2.5485885986328123,False,363.0034303815965,구봉경로당,11.37,4.65,0.0
21030700010016,좌천동,54.8,448.0,17.0,-0.7,3.04,0.68,15.41,23.13,22.54,0.59,0.09,0.01,0.49,0.161,0.128,3.72,129.04774318450035,35.132210954122094,1.495505810546875,False,268.796306694165,누림재가복지센터,8.68,3.72,0.0
21030700010014,좌천동,73.4,268.0,40.3,-2.2,2.51,1.65,14.96,23.12,22.56,0.56,0.02,0.05,0.49,0.129,0.113,4.16,129.04856380904536,35.13108752079445,2.8701870239257814,False,187.59564435144384,누림재가복지센터,6.36,4.16,0.0
21030700020101,좌천동,28.9,893.0,27.9,-0.7,3.91,1.11,15.3,24.32,23.74,0.58,0.05,0.0,0.53,0.17,0.106,5.0200000000000005,129.0520405962837,35.131401659498486,2.1761960083007814,False,135.41340098533973,누림재가복지센터,4.87,4.868954313866849,0.15104568613315106
