2024,21030530020504,in_age_004,23
2024,21030660040001,in_age_008,5
2024,21030680010302,in_age_018,N/A
2024,21030550010004,in_age_014,35
2024,21030570010010,in_age_007,27
2024,21030590010005,in_age_009,16
2024,21030530020102,in_age_008,87
2024,21030570010010,in_age_012,49
2024,21030530010401,in_age_010,61
2024,21030600010007,in_age_004,16
2024,21030590010002,in_age_014,71
2024,21030660010001,in_age_001,N/A
2024,21030680010207,in_age_008,72
2024,21030680010206,in_age_017,N/A
2024,21030680010302,in_age_019,N/A
2024,21030710020002,in_age_010,21
2024,21030590010006,in_age_001,N/A
2024,21030660010003,in_age_018,14
2024,21030590010007,in_age_008,17
2024,21030680010202,in_age_010,50
2024,21030570010007,in_age_015,26
2024,21030660030101,in_age_010,15
2024,21030530020006,in_age_007,114
2024,21030680010102,in_age_004,18
2024,21030710020009,in_age_009,26
2024,21030560010005,in_age_011,48
2024,21030680010201,in_age_015,14
2024,21030550010002,in_age_012,51
2024,21030710020008,in_age_019,N/A
2024,21030520010004,in_age_019,N/A
2024,21030510010004,in_age_004,20
2024,21030510010009,in_age_016,15
2024,21030680010206,in_age_008,101
2024,21030510010006,in_age_011,30
2024,21030660040001,in_age_005,N/A
2024,21030680020001,in_age_003,5
2024,21030550010001,in_age_005,25
2024,21030710010101,in_age_002,25
2024,21030680020001,in_age_001,N/A
2024,21030570010102,in_age_001,36
2024,21030560010201,in_age_004,28
2024,21030700010012,in_age_016,35
2024,21030700010002,in_age_006,28
2024,21030550010002,in_age_003,8
2024,21030530020103,in_age_011,45
2024,21030570010011,in_age_016,58
2024,21030590010007,in_age_001,N/A
2024,21030520010002,in_age_006,48
2024,21030700010015,in_age_011,42
2024,21030530020005,in_age_001,N/A
2024,21030590010002,in_age_015,62
2024,21030520010009,in_age_001,N/A
2024,21030530020006,in_age_005,32
2024,21030570010007,in_age_007,33
2024,21030600010005,in_age_003,7
2024,21030710020010,in_age_015,50
2024,21030570010014,in_age_003,11
2024,21030600010008,in_age_011,25
2024,21030530020001,in_age_004,16
2024,21030660020001,in_age_016,28
2024,21030520010003,in_age_001,N/A
2024,21030550010008,in_age_008,18
2024,21030710020014,in_age_021,N/A
2024,21030700010009,in_age_012,38
2024,21030600010005,in_age_009,18
2024,21030530020002,in_age_006,61
2024,21030710020007,in_age_018,20
2024,21030550010003,in_age_016,35
2024,21030660040203,in_age_002,15
2024,21030560010002,in_age_015,45
2024,21030530020005,in_age_011,28
2024,21030510010007,in_age_005,17
2024,21030700010016,in_age_012,34
2024,21030530020002,in_age_002,N/A
2024,21030520010010,in_age_014,36
2024,21030570010011,in_age_008,19
2024,21030510010004,in_age_006,21
2024,21030680010101,in_age_011,51
2024,21030550010006,in_age_019,N/A
2024,21030660020001,in_age_009,36
2024,21030530020007,in_age_008,31
2024,21030570010013,in_age_010,24
2024,21030700010402,in_age_017,10
2024,21030710020005,in_age_003,12
2024,21030590010007,in_age_015,57
2024,21030680010205,in_age_014,40
2024,21030710020009,in_age_014,64
2024,21030680010001,in_age_013,71
2024,21030560010004,in_age_019,N/A
2024,21030520010008,in_age_009,21
2024,21030710020009,in_age_010,16
2024,21030530020504,in_age_006,23
2024,21030520010009,in_age_013,50
2024,21030590010006,in_age_004,13
2024,21030660030101,in_age_005,49
2024,21030700010005,in_age_004,16
2024,21030560010001,in_age_003,16
2024,21030660040204,in_age_005,18
2024,21030710020013,in_age_006,62
2024,21030570010002,in_age_005,15
2024,21030700010003,in_age_017,30
2024,21030700010401,in_age_006,22
2024,21030680010206,in_age_010,51
2024,21030710020003,in_age_004,N/A
2024,21030700010001,in_age_006,23
2024,21030660040204,in_age_010,26
2024,21030710020017,in_age_003,8
2024,21030560010002,in_age_019,7
2024,21030570010002,in_age_010,25
2024,21030520010010,in_age_004,7
2024,21030550010001,in_age_013,40
2024,21030700010014,in_age_020,N/A
2024,21030520010004,in_age_010,19
2024,21030710020019,in_age_006,15
2024,21030570010004,in_age_008,14
2024,21030710020017,in_age_008,21
2024,21030700010004,in_age_010,43
2024,21030700010008,in_age_012,42
2024,21030660020002,in_age_004,N/A
2024,21030600010003,in_age_006,15
2024,21030700010402,in_age_016,19
2024,21030560010001,in_age_018,18
2024,21030510010003,in_age_015,19
2024,21030530020503,in_age_016,12
2024,21030560010002,in_age_010,50
2024,21030570010001,in_age_003,10
2024,21030530020001,in_age_005,17
2024,21030570010009,in_age_015,40
2024,21030600010008,in_age_007,14
2024,21030600010007,in_age_013,68
2024,21030530020003,in_age_010,26
2024,21030530010601,in_age_001,20
2024,21030600010008,in_age_020,N/A
2024,21030700010014,in_age_014,34
2024,21030530010501,in_age_015,23
2024,21030700010001,in_age_009,14
2024,21030510010008,in_age_010,39
2024,21030520010001,in_age_005,18
2024,21030510010003,in_age_013,23
2024,21030560010005,in_age_008,18
2024,21030600010008,in_age_013,49
2024,21030680020001,in_age_014,78
2024,21030510010009,in_age_005,38
2024,21030710020005,in_age_007,17
2024,21030570010005,in_age_008,14
2024,21030660020002,in_age_014,24
2024,21030700010012,in_age_015,34
2024,21030680010203,in_age_004,8
2024,21030710020004,in_age_008,11
2024,21030560010001,in_age_013,47
2024,21030700010014,in_age_015,37
2024,21030520010006,in_age_004,9
2024,21030710020008,in_age_003,16
2024,21030530010002,in_age_001,N/A
2024,21030530020503,in_age_005,22
2024,21030570010103,in_age_015,28
2024,21030710020016,in_age_014,51
2024,21030520010601,in_age_014,45
2024,21030700010401,in_age_018,5
2024,21030660040201,in_age_015,23
2024,21030510010009,in_age_014,35
2024,21030550010010,in_age_015,58
2024,21030660030101,in_age_014,12
2024,21030550010003,in_age_015,34
2024,21030530020502,in_age_005,12
2024,21030700020201,in_age_001,41
2024,21030520010001,in_age_013,62
2024,21030570010009,in_age_018,13
2024,21030520010006,in_age_005,11
2024,21030590010003,in_age_011,35
2024,21030660020002,in_age_005,30
2024,21030520010008,in_age_018,17
2024,21030680010207,in_age_004,20
2024,21030600010004,in_age_014,44
2024,21030660020101,in_age_005,15
2024,21030710020009,in_age_004,7
2024,21030700020101,in_age_010,67
2024,21030710020019,in_age_014,76
2024,21030510010006,in_age_002,12
2024,21030520010008,in_age_019,N/A
2024,21030570010006,in_age_011,33
2024,21030570010013,in_age_003,18
2024,21030510010007,in_age_014,71
2024,21030530010501,in_age_018,6
2024,21030530020006,in_age_020,6
2024,21030520010003,in_age_003,15
2024,21030660040201,in_age_011,46
2024,21030710020013,in_age_011,32
2024,21030660020102,in_age_018,N/A
2024,21030570010102,in_age_004,24
2024,21030660010003,in_age_009,17
2024,21030520010008,in_age_003,7
2024,21030700010010,in_age_010,29
2024,21030530020005,in_age_014,13
2024,21030660020101,in_age_010,33
2024,21030590010004,in_age_008,19
2024,21030700010010,in_age_002,N/A
2024,21030680010202,in_age_016,7
2024,21030680010207,in_age_006,36
2024,21030600010010,in_age_012,38
2024,21030710020008,in_age_005,7
2024,21030570010007,in_age_017,18
2024,21030680010302,in_age_010,56
2024,21030660040203,in_age_011,33
2024,21030530020005,in_age_009,39
2024,21030590010004,in_age_017,53
2024,21030530020401,in_age_012,34
2024,21030550010005,in_age_010,51
2024,21030530020503,in_age_003,37
2024,21030550010007,in_age_009,33
2024,21030530010601,in_age_015,15
2024,21030560010006,in_age_007,54
2024,21030570010102,in_age_015,26
2024,21030560010003,in_age_001,7
2024,21030510010001,in_age_007,19
2024,21030600010006,in_age_005,9
